extension,spdx_license,year,count_files
.tif,GPL-2.0,2013,525.0
.json,AGPL-3.0,2013,514.0
.pdb,GPL-2.0,2013,506.0
.json,LGPL-2.1,2013,437.0
.dbf,NOASSERTION,2013,437.0
.shp,NOASSERTION,2013,423.0
.xlsx,MIT,2013,408.0
.shx,NOASSERTION,2013,404.0
.csv,OSL-3.0,2013,400.0
.xls,Apache-2.0,2013,396.0
.tsv,NOASSERTION,2013,366.0
.tif,BSD-3-Clause,2013,362.0
.geojson,Unlicense,2013,352.0
.geojson,MIT,2013,340.0
.shp,MIT,2013,333.0
.pdb,BSD-3-Clause,2013,323.0
.tif,Apache-2.0,2013,307.0
.xls,MIT,2013,294.0
.json,BSD-2-Clause,2013,257.0
.fasta,GPL-3.0,2013,249.0
.tsv,MIT,2013,247.0
.pdb,Apache-2.0,2013,225.0
.csv,AGPL-3.0,2013,222.0
.tif,GPL-3.0,2013,214.0
.json,EPL-1.0,2013,214.0
.fasta,NOASSERTION,2013,200.0
.dbf,LGPL-2.1,2013,198.0
.xlsx,GPL-2.0,2013,195.0
.shp,LGPL-2.1,2013,190.0
.shx,LGPL-2.1,2013,190.0
.fasta,BSD-3-Clause,2013,183.0
.xlsx,Apache-2.0,2013,172.0
.dbf,MIT,2013,169.0
.dbf,BSD-3-Clause,2013,168.0
.vcf,LGPL-2.1,2013,167.0
.xls,GPL-2.0,2013,158.0
.shx,BSD-3-Clause,2013,149.0
.shp,BSD-3-Clause,2013,149.0
.csv,LGPL-2.1,2013,148.0
.shx,MIT,2013,146.0
.fasta,GPL-2.0,2013,143.0
.csv,BSD-2-Clause,2013,135.0
.json,MPL-2.0,2013,133.0
.wav,LGPL-3.0,2013,126.0
.csv,Unlicense,2013,124.0
.nii,,2013,119.0
.xlsx,BSD-3-Clause,2013,106.0
.dbf,GPL-2.0,2013,104.0
.xlsx,GPL-3.0,2013,104.0
.shp,GPL-2.0,2013,102.0
.shx,GPL-2.0,2013,101.0
.tiff,BSD-2-Clause,2013,95.0
.fastq,NOASSERTION,2013,95.0
.tif,LGPL-3.0,2013,93.0
.wav,BSD-2-Clause,2013,92.0
.fasta,BSD-2-Clause,2013,90.0
.tif,ISC,2013,84.0
.pdb,MS-PL,2013,80.0
.pdb,LGPL-3.0,2013,77.0
.kml,MIT,2013,77.0
.wav,Unlicense,2013,75.0
.csv,MPL-2.0,2013,75.0
.xls,BSD-3-Clause,2013,74.0
.tsv,LGPL-2.1,2013,70.0
.dbf,GPL-3.0,2013,68.0
.kml,BSD-3-Clause,2013,66.0
.pdb,Artistic-2.0,2013,66.0
.tiff,BSD-3-Clause,2013,65.0
.tiff,LGPL-3.0,2013,63.0
.pdb,BSD-2-Clause,2013,59.0
.tif,WTFPL,2013,59.0
.sbgn,,2013,59.0
.tif,AGPL-3.0,2013,58.0
.pdb,Unlicense,2013,56.0
.wav,Artistic-2.0,2013,56.0
.tif,EPL-1.0,2013,55.0
.csv,LGPL-3.0,2013,55.0
.csv,WTFPL,2013,54.0
.xls,BSL-1.0,2013,53.0
.shx,Unlicense,2013,42.0
.json,OSL-3.0,2013,42.0
.shp,Unlicense,2013,42.0
.kml,Apache-2.0,2013,41.0
.dbf,Unlicense,2013,40.0
.wav,WTFPL,2013,40.0
.xlsx,Unlicense,2013,40.0
.tsv,GPL-2.0,2013,38.0
.vcf,Apache-2.0,2013,38.0
.csv,BSL-1.0,2013,36.0
.tif,Unlicense,2013,35.0
.wav,AGPL-3.0,2013,34.0
.kml,GPL-3.0,2013,34.0
.geojson,GPL-3.0,2013,33.0
.dcm,MIT,2013,33.0
.tif,BSD-2-Clause,2013,32.0
.pdb,MPL-2.0,2013,31.0
.json,Artistic-2.0,2013,30.0
.fasta,MIT,2013,30.0
.avro,NOASSERTION,2013,30.0
.tif,LGPL-2.1,2013,28.0
.avro,,2013,27.0
.wav,Zlib,2013,27.0
.nii,NOASSERTION,2013,24.0
.shx,GPL-3.0,2013,24.0
.dbf,AGPL-3.0,2013,24.0
.json,WTFPL,2013,23.0
.pdb,Zlib,2013,23.0
.shx,AGPL-3.0,2013,23.0
.shp,AGPL-3.0,2013,23.0
.pdb,AGPL-3.0,2013,22.0
.kml,GPL-2.0,2013,22.0
.json,ISC,2013,22.0
.tiff,LGPL-2.1,2013,21.0
.nii,BSD-2-Clause,2013,21.0
.xls,AGPL-3.0,2013,21.0
.xlsx,WTFPL,2013,20.0
.csv,EPL-1.0,2013,20.0
.xlsx,OSL-3.0,2013,19.0
.avro,Apache-2.0,2013,18.0
.nii,GPL-3.0,2013,18.0
.xls,LGPL-3.0,2013,17.0
.kml,AGPL-3.0,2013,15.0
.xls,Unlicense,2013,14.0
.xlsx,BSL-1.0,2013,14.0
.tsv,BSD-3-Clause,2013,14.0
.fastq,BSD-3-Clause,2013,14.0
.csv,MS-PL,2013,13.0
.xlsx,AGPL-3.0,2013,13.0
.pdb,EPL-1.0,2013,13.0
.geojson,AGPL-3.0,2013,11.0
.tiff,Unlicense,2013,11.0
.xlsx,LGPL-3.0,2013,10.0
.sbml,,2013,10.0
.geojson,Apache-2.0,2013,10.0
.dbf,LGPL-3.0,2013,10.0
.xlsx,LGPL-2.1,2013,10.0
.vcf,GPL-2.0,2013,10.0
.dcm,GPL-3.0,2013,10.0
.wav,EPL-1.0,2013,9.0
.vcf,BSD-3-Clause,2013,9.0
.geojson,BSD-3-Clause,2013,9.0
.vcf,AGPL-3.0,2013,9.0
.dcm,GPL-2.0,2013,8.0
.tsv,EPL-1.0,2013,8.0
.kml,Unlicense,2013,8.0
.xls,LGPL-2.1,2013,7.0
.sbml,NOASSERTION,2013,7.0
.xlsx,BSD-2-Clause,2013,7.0
.tif,BSL-1.0,2013,7.0
.kml,WTFPL,2013,7.0
.csv,ISC,2013,7.0
.shx,LGPL-3.0,2013,7.0
.shp,LGPL-3.0,2013,7.0
.vcf,MIT,2013,6.0
.tsv,AGPL-3.0,2013,6.0
.csv,CC0-1.0,2013,6.0
.csv,Zlib,2013,6.0
.xls,BSD-2-Clause,2013,6.0
.parquet,,2013,6.0
.wav,CC0-1.0,2013,6.0
.vcf,GPL-3.0,2013,6.0
.kml,LGPL-2.1,2013,5.0
.geojson,GPL-2.0,2013,5.0
.pdb,BSD-4-Clause,2013,5.0
.xlsx,Artistic-2.0,2013,5.0
.xls,MPL-2.0,2013,5.0
.tiff,EPL-1.0,2013,5.0
.csv,AFL-3.0,2013,5.0
.dbf,BSD-2-Clause,2013,5.0
.fasta,AGPL-3.0,2013,5.0
.wav,OFL-1.1,2013,5.0
.csv,Artistic-2.0,2013,4.0
.pdb,LGPL-2.1,2013,4.0
.wav,MS-PL,2013,4.0
.shx,BSD-2-Clause,2013,4.0
.tiff,Artistic-2.0,2013,4.0
.fastq,GPL-2.0,2013,4.0
.kml,Zlib,2013,4.0
.geojson,LGPL-2.1,2013,4.0
.shp,BSD-2-Clause,2013,4.0
.parquet,Apache-2.0,2013,4.0
.dcm,BSD-3-Clause,2013,3.0
.csv,EUPL-1.1,2013,3.0
.tsv,Unlicense,2013,3.0
.pdb,WTFPL,2013,3.0
.gvf,,2013,3.0
.tsv,CC0-1.0,2013,3.0
.xls,EPL-1.0,2013,3.0
.fastq,GPL-3.0,2013,3.0
.json,EUPL-1.1,2013,2.0
.tsv,BSD-2-Clause,2013,2.0
.kml,LGPL-3.0,2013,2.0
.fastq,Apache-2.0,2013,2.0
.json,BSL-1.0,2013,2.0
.xlsx,CC0-1.0,2013,2.0
.fasta,LGPL-2.1,2013,2.0
.xlsx,MPL-2.0,2013,2.0
.nii,AGPL-3.0,2013,2.0
.wav,MPL-2.0,2013,2.0
.dbf,EPL-1.0,2013,2.0
.fasta,Artistic-2.0,2013,2.0
.avro,MIT,2013,2.0
.tsv,ISC,2013,1.0
.fasta,Unlicense,2013,1.0
.tsv,LGPL-3.0,2013,1.0
.xls,WTFPL,2013,1.0
.wav,OSL-3.0,2013,1.0
.dcm,Apache-2.0,2013,1.0
.geojson,BSD-2-Clause,2013,1.0
.tiff,OFL-1.1,2013,1.0
.json,MS-PL,2013,1.0
.tif,OSL-3.0,2013,1.0
.gvf,NOASSERTION,2013,1.0
.vcf,Unlicense,2013,1.0
.dbf,MPL-2.0,2013,1.0
.tiff,AGPL-3.0,2013,1.0
.json,Zlib,2013,1.0
.kml,OSL-3.0,2013,1.0
.kml,BSD-2-Clause,2013,1.0
.wav,ISC,2013,1.0
.json,,2014,2574410.0
.csv,,2014,1020290.0
.wav,,2014,352974.0
.json,NOASSERTION,2014,220363.0
.json,CC0-1.0,2014,216236.0
.json,LGPL-3.0,2014,214677.0
.csv,CC0-1.0,2014,192476.0
.pdb,,2014,158267.0
.tif,,2014,155044.0
.json,MIT,2014,122822.0
.csv,MIT,2014,74396.0
.xls,,2014,65224.0
.geojson,,2014,60091.0
.wav,NOASSERTION,2014,59142.0
.geojson,MIT,2014,54477.0
.xlsx,,2014,45899.0
.csv,NOASSERTION,2014,44749.0
.fasta,,2014,43516.0
.json,GPL-3.0,2014,40036.0
.json,Apache-2.0,2014,31984.0
.csv,GPL-2.0,2014,30307.0
.json,Unlicense,2014,27865.0
.tsv,,2014,26992.0
.tiff,,2014,22948.0
.json,BSD-3-Clause,2014,21488.0
.dbf,,2014,21322.0
.shp,,2014,17745.0
.pdb,GPL-2.0,2014,17703.0
.wav,MIT,2014,17428.0
.shx,,2014,16992.0
.csv,Apache-2.0,2014,14671.0
.pdb,NOASSERTION,2014,14462.0
.json,GPL-2.0,2014,13952.0
.json,AGPL-3.0,2014,13566.0
.kml,,2014,11394.0
.tif,GPL-3.0,2014,11265.0
.csv,GPL-3.0,2014,8166.0
.wav,GPL-3.0,2014,7125.0
.wav,GPL-2.0,2014,6257.0
.wav,Apache-2.0,2014,6115.0
.tif,MIT,2014,5854.0
.csv,Unlicense,2014,5795.0
.tif,GPL-2.0,2014,5472.0
.kml,CC0-1.0,2014,5327.0
.wav,BSD-2-Clause,2014,4971.0
.csv,CC-BY-SA-4.0,2014,4351.0
.json,BSD-2-Clause,2014,3791.0
.csv,AGPL-3.0,2014,3758.0
.vcf,,2014,3647.0
.tif,NOASSERTION,2014,3580.0
.tiff,NOASSERTION,2014,3532.0
.pdb,MIT,2014,3519.0
.xlsx,NOASSERTION,2014,3186.0
.kml,Apache-2.0,2014,2399.0
.xls,NOASSERTION,2014,2358.0
.pdb,GPL-3.0,2014,2139.0
.dcm,,2014,2069.0
.tiff,GPL-3.0,2014,1956.0
.tif,Apache-2.0,2014,1748.0
.csv,BSD-3-Clause,2014,1647.0
.tsv,NOASSERTION,2014,1538.0
.dcm,GPL-2.0,2014,1522.0
.fastq,,2014,1393.0
.pdb,Apache-2.0,2014,1295.0
.dbf,BSD-3-Clause,2014,1271.0
.xls,MIT,2014,1241.0
.shp,BSD-3-Clause,2014,1236.0
.shx,BSD-3-Clause,2014,1236.0
.xlsx,MIT,2014,1233.0
.geojson,NOASSERTION,2014,1232.0
.wav,Unlicense,2014,1082.0
.tif,BSD-2-Clause,2014,984.0
.tsv,Apache-2.0,2014,911.0
.tiff,MIT,2014,848.0
.wav,BSD-3-Clause,2014,804.0
.xls,GPL-3.0,2014,801.0
.tsv,Unlicense,2014,801.0
.xlsx,Apache-2.0,2014,748.0
.pdb,BSD-3-Clause,2014,745.0
.csv,BSD-2-Clause,2014,710.0
.tsv,MIT,2014,702.0
.kml,NOASSERTION,2014,695.0
.csv,OSL-3.0,2014,671.0
.nii,,2014,646.0
.xlsx,GPL-2.0,2014,614.0
.dbf,NOASSERTION,2014,598.0
.tiff,GPL-2.0,2014,587.0
.geojson,Unlicense,2014,584.0
.dbf,MIT,2014,552.0
.shp,NOASSERTION,2014,548.0
.geojson,GPL-2.0,2014,537.0
.shp,MIT,2014,525.0
.shx,NOASSERTION,2014,521.0
.shx,MIT,2014,511.0
.wav,LGPL-2.1,2014,484.0
.xlsx,Unlicense,2014,455.0
.json,MPL-2.0,2014,446.0
.xls,Apache-2.0,2014,445.0
.tif,BSD-3-Clause,2014,429.0
.xls,GPL-2.0,2014,425.0
.fastq,NOASSERTION,2014,405.0
.tiff,Apache-2.0,2014,370.0
.tsv,GPL-2.0,2014,370.0
.xlsx,GPL-3.0,2014,357.0
.csv,WTFPL,2014,356.0
.tif,Unlicense,2014,346.0
.json,LGPL-2.1,2014,332.0
.fasta,Apache-2.0,2014,330.0
.geojson,Apache-2.0,2014,325.0
.csv,LGPL-3.0,2014,299.0
.kml,MIT,2014,297.0
.csv,MPL-2.0,2014,296.0
.vcf,NOASSERTION,2014,279.0
.xlsx,CC0-1.0,2014,277.0
.wav,EPL-1.0,2014,270.0
.fasta,NOASSERTION,2014,262.0
.json,ISC,2014,258.0
.xlsx,LGPL-2.1,2014,255.0
.pdb,Unlicense,2014,251.0
.wav,AGPL-3.0,2014,251.0
.xls,Artistic-2.0,2014,243.0
.wav,BSL-1.0,2014,241.0
.wav,LGPL-3.0,2014,235.0
.json,EPL-1.0,2014,232.0
.kml,GPL-3.0,2014,228.0
.dbf,GPL-2.0,2014,215.0
.csv,Artistic-2.0,2014,211.0
.wav,Artistic-2.0,2014,211.0
.fasta,MIT,2014,209.0
.shp,GPL-2.0,2014,208.0
.csv,EPL-1.0,2014,206.0
.dbf,Apache-2.0,2014,206.0
.dcm,NOASSERTION,2014,201.0
.wav,Zlib,2014,196.0
.shx,GPL-2.0,2014,194.0
.shp,Apache-2.0,2014,193.0
.shx,Apache-2.0,2014,192.0
.pdb,MPL-2.0,2014,190.0
.dcm,BSD-3-Clause,2014,180.0
.json,WTFPL,2014,176.0
.pdb,LGPL-3.0,2014,159.0
.csv,LGPL-2.1,2014,158.0
.dbf,Unlicense,2014,158.0
.shp,Unlicense,2014,154.0
.shx,Unlicense,2014,154.0
.json,BSL-1.0,2014,152.0
.tsv,GPL-3.0,2014,151.0
.xlsx,BSD-3-Clause,2014,145.0
.wav,MPL-2.0,2014,144.0
.wav,CC0-1.0,2014,140.0
.tif,Artistic-2.0,2014,138.0
.json,Artistic-2.0,2014,129.0
.dbf,GPL-3.0,2014,118.0
.json,OSL-3.0,2014,117.0
.avro,,2014,104.0
.shp,GPL-3.0,2014,99.0
.fasta,GPL-3.0,2014,97.0
.shx,GPL-3.0,2014,97.0
.dbf,CECILL-2.1,2014,90.0
.shp,CECILL-2.1,2014,90.0
.shx,CECILL-2.1,2014,90.0
.kml,BSD-3-Clause,2014,86.0
.pdb,LGPL-2.1,2014,86.0
.kml,GPL-2.0,2014,85.0
.xls,LGPL-3.0,2014,81.0
.pdb,BSD-2-Clause,2014,80.0
.xls,Unlicense,2014,78.0
.tiff,Artistic-2.0,2014,76.0
.tif,MPL-2.0,2014,75.0
.dcm,MIT,2014,71.0
.pdb,CC0-1.0,2014,68.0
.vcf,AGPL-3.0,2014,67.0
.xls,BSD-3-Clause,2014,66.0
.xls,AGPL-3.0,2014,65.0
.dbf,LGPL-2.1,2014,62.0
.nii,BSD-3-Clause,2014,62.0
.vcf,GPL-2.0,2014,61.0
.geojson,MPL-2.0,2014,61.0
.shx,LGPL-2.1,2014,60.0
.shp,LGPL-2.1,2014,60.0
.geojson,GPL-3.0,2014,60.0
.tif,LGPL-2.1,2014,59.0
.vcf,MIT,2014,58.0
.avro,Apache-2.0,2014,58.0
.nii,NOASSERTION,2014,57.0
.fastq,GPL-3.0,2014,57.0
.tsv,LGPL-2.1,2014,57.0
.json,BSD-4-Clause,2014,56.0
.xlsx,Artistic-2.0,2014,55.0
.vcf,Apache-2.0,2014,53.0
.csv,CC-BY-4.0,2014,50.0
.tiff,BSD-3-Clause,2014,50.0
.parquet,Apache-2.0,2014,48.0
.dbf,AGPL-3.0,2014,45.0
.tsv,BSD-3-Clause,2014,45.0
.tiff,LGPL-2.1,2014,45.0
.tsv,AGPL-3.0,2014,44.0
.xlsx,AGPL-3.0,2014,44.0
.wav,AFL-3.0,2014,44.0
.pdb,EPL-1.0,2014,42.0
.dbf,CC0-1.0,2014,39.0
.shx,AGPL-3.0,2014,38.0
.shp,AGPL-3.0,2014,38.0
.xlsx,BSD-2-Clause,2014,36.0
.fastq,MIT,2014,33.0
.wav,WTFPL,2014,33.0
.kml,LGPL-3.0,2014,33.0
.wav,MS-PL,2014,32.0
.csv,BSL-1.0,2014,31.0
.dcm,GPL-3.0,2014,31.0
.vcf,LGPL-3.0,2014,31.0
.xls,BSL-1.0,2014,30.0
.fasta,GPL-2.0,2014,28.0
.tiff,LGPL-3.0,2014,25.0
.geojson,CC0-1.0,2014,24.0
.pdb,MS-PL,2014,22.0
.tiff,BSD-2-Clause,2014,22.0
.json,MS-PL,2014,22.0
.shp,CC0-1.0,2014,21.0
.xls,EPL-1.0,2014,21.0
.nii,GPL-3.0,2014,21.0
.shp,LGPL-3.0,2014,20.0
.xlsx,LGPL-3.0,2014,19.0
.wav,ISC,2014,19.0
.geojson,AGPL-3.0,2014,19.0
.geojson,BSD-2-Clause,2014,19.0
.dbf,LGPL-3.0,2014,18.0
.shx,CC0-1.0,2014,18.0
.xlsx,CC-BY-SA-4.0,2014,18.0
.tif,MS-PL,2014,17.0
.xlsx,EPL-1.0,2014,17.0
.shx,LGPL-3.0,2014,17.0
.pdb,AGPL-3.0,2014,16.0
.tif,LGPL-3.0,2014,16.0
.tif,CC0-1.0,2014,16.0
.pdb,WTFPL,2014,15.0
.xlsx,MPL-2.0,2014,15.0
.xls,CC0-1.0,2014,15.0
.vcf,GPL-3.0,2014,15.0
.tiff,BSL-1.0,2014,15.0
.gvf,,2014,15.0
.sbml,,2014,14.0
.xls,LGPL-2.1,2014,14.0
.vcf,CC0-1.0,2014,14.0
.tsv,EPL-1.0,2014,12.0
.kml,Unlicense,2014,12.0
.sbgn,,2014,12.0
.fasta,BSD-2-Clause,2014,12.0
.tif,CECILL-2.1,2014,12.0
.tiff,CC0-1.0,2014,11.0
.tiff,Zlib,2014,11.0
.csv,NCSA,2014,11.0
.tsv,EUPL-1.1,2014,11.0
.xlsx,BSL-1.0,2014,10.0
.tsv,LGPL-3.0,2014,10.0
.xls,MPL-2.0,2014,9.0
.tsv,CC0-1.0,2014,9.0
.geojson,BSD-3-Clause,2014,9.0
.pdb,Zlib,2014,9.0
.tif,EPL-1.0,2014,8.0
.vcf,BSD-3-Clause,2014,8.0
.sbgn,NOASSERTION,2014,8.0
.dcm,BSD-2-Clause,2014,7.0
.fastq,GPL-2.0,2014,7.0
.csv,ISC,2014,7.0
.tsv,CC-BY-4.0,2014,7.0
.dcm,CC-BY-SA-4.0,2014,6.0
.geojson,Artistic-2.0,2014,6.0
.dcm,Apache-2.0,2014,6.0
.wav,CC-BY-SA-4.0,2014,6.0
.parquet,GPL-3.0,2014,6.0
.dcm,AGPL-3.0,2014,6.0
.kml,AGPL-3.0,2014,5.0
.json,Zlib,2014,5.0
.csv,Zlib,2014,5.0
.wav,CC-BY-4.0,2014,5.0
.shp,Artistic-2.0,2014,5.0
.pdb,Artistic-2.0,2014,5.0
.fastq,BSD-3-Clause,2014,5.0
.geojson,LGPL-2.1,2014,5.0
.tiff,EPL-1.0,2014,5.0
.tif,AGPL-3.0,2014,4.0
.xlsx,OSL-3.0,2014,4.0
.xlsx,CC-BY-4.0,2014,4.0
.fasta,BSD-3-Clause,2014,4.0
.json,EUPL-1.1,2014,4.0
.xlsx,WTFPL,2014,4.0
.kml,BSD-2-Clause,2014,4.0
.geojson,Zlib,2014,4.0
.parquet,,2014,4.0
.dcm,Unlicense,2014,4.0
.xls,BSD-2-Clause,2014,3.0
.xls,OSL-3.0,2014,3.0
.shp,BSD-4-Clause,2014,3.0
.pdb,MS-RL,2014,3.0
.avro,MIT,2014,3.0
.fasta,Artistic-2.0,2014,3.0
.dcm,CC0-1.0,2014,3.0
.shx,BSD-4-Clause,2014,3.0
.vcf,BSD-2-Clause,2014,3.0
.pdb,BSD-4-Clause,2014,3.0
.fasta,AGPL-3.0,2014,3.0
.fasta,LGPL-3.0,2014,3.0
.dbf,BSD-4-Clause,2014,3.0
.fastq,CC0-1.0,2014,2.0
.nii,Apache-2.0,2014,2.0
.kml,MPL-2.0,2014,2.0
.xlsx,ISC,2014,2.0
.fasta,EPL-1.0,2014,2.0
.tsv,BSD-2-Clause,2014,2.0
.kml,LGPL-2.1,2014,2.0
.geojson,CC-BY-4.0,2014,2.0
.vcf,MPL-2.0,2014,2.0
.csv,BSD-4-Clause,2014,2.0
.wav,BSD-4-Clause,2014,2.0
.dbf,BSD-2-Clause,2014,2.0
.shp,BSD-2-Clause,2014,2.0
.json,MS-RL,2014,2.0
.shx,BSD-2-Clause,2014,2.0
.json,CC-BY-SA-4.0,2014,2.0
.json,CC-BY-4.0,2014,2.0
.xls,CC-BY-SA-4.0,2014,2.0
.geojson,LGPL-3.0,2014,2.0
.shx,Artistic-2.0,2014,1.0
.kml,BSD-4-Clause,2014,1.0
.tsv,MPL-2.0,2014,1.0
.csv,MS-PL,2014,1.0
.dbf,Artistic-2.0,2014,1.0
.shp,MPL-2.0,2014,1.0
.nii,LGPL-3.0,2014,1.0
.tsv,Artistic-2.0,2014,1.0
.parquet,MIT,2014,1.0
.csv,ODBL-1.0,2014,1.0
.csv,AFL-3.0,2014,1.0
.tiff,AGPL-3.0,2014,1.0
.dcm,LGPL-3.0,2014,1.0
.vcf,Artistic-2.0,2014,1.0
.xls,MS-PL,2014,1.0
.fasta,MPL-2.0,2014,1.0
.kml,EPL-1.0,2014,1.0
.vcf,WTFPL,2014,1.0
.vcf,Unlicense,2014,1.0
.dbf,MPL-2.0,2014,1.0
.fasta,LGPL-2.1,2014,1.0
.xls,WTFPL,2014,1.0
.geojson,WTFPL,2014,1.0
.fasta,Unlicense,2014,1.0
.kml,Zlib,2014,1.0
.fastq,Artistic-2.0,2014,1.0
.xls,ODBL-1.0,2014,1.0
.avro,NOASSERTION,2014,1.0
.shx,MPL-2.0,2014,1.0
.tiff,MPL-2.0,2014,1.0
.kml,WTFPL,2014,1.0
.json,,2015,5320148.0
.csv,,2015,2961765.0
.wav,,2015,762498.0
.json,MIT,2015,537238.0
.geojson,,2015,476811.0
.json,NOASSERTION,2015,408269.0
.pdb,,2015,315248.0
.tif,,2015,274510.0
.xls,,2015,189194.0
.json,GPL-3.0,2015,151055.0
.kml,,2015,97390.0
.xlsx,,2015,92866.0
.csv,MIT,2015,72837.0
.wav,NOASSERTION,2015,70030.0
.csv,NOASSERTION,2015,67700.0
.csv,GPL-2.0,2015,60713.0
.json,Apache-2.0,2015,52222.0
.tsv,,2015,49628.0
.dbf,,2015,40830.0
.tiff,,2015,40196.0
.geojson,MIT,2015,38221.0
.json,GPL-2.0,2015,34587.0
.dcm,,2015,32412.0
.json,BSD-3-Clause,2015,30034.0
.csv,CC0-1.0,2015,29054.0
.shp,,2015,28387.0
.tiff,MIT,2015,26867.0
.fasta,,2015,26542.0
.wav,GPL-3.0,2015,25977.0
.json,AGPL-3.0,2015,21455.0
.wav,MIT,2015,19657.0
.wav,GPL-2.0,2015,18897.0
.geojson,NOASSERTION,2015,17513.0
.shx,,2015,16533.0
.csv,GPL-3.0,2015,16463.0
.csv,Apache-2.0,2015,15616.0
.pdb,NOASSERTION,2015,12449.0
.tif,MIT,2015,9865.0
.tiff,NOASSERTION,2015,9474.0
.vcf,,2015,8379.0
.xlsx,BSD-3-Clause,2015,7887.0
.tif,NOASSERTION,2015,7872.0
.tiff,Apache-2.0,2015,7833.0
.fastq,,2015,7673.0
.xlsx,Apache-2.0,2015,7216.0
.pdb,MIT,2015,6995.0
.tif,GPL-2.0,2015,6914.0
.parquet,Apache-2.0,2015,6349.0
.wav,Apache-2.0,2015,5846.0
.shp,LGPL-3.0,2015,5693.0
.fasta,GPL-2.0,2015,5045.0
.xls,NOASSERTION,2015,4996.0
.json,EPL-1.0,2015,4515.0
.json,Unlicense,2015,4407.0
.csv,BSD-3-Clause,2015,4272.0
.xlsx,NOASSERTION,2015,4083.0
.json,OSL-3.0,2015,4044.0
.pdb,GPL-2.0,2015,3661.0
.csv,Unlicense,2015,3265.0
.xls,GPL-2.0,2015,3204.0
.csv,AGPL-3.0,2015,3164.0
.json,BSD-2-Clause,2015,3004.0
.pdb,Apache-2.0,2015,2868.0
.csv,BSD-2-Clause,2015,2806.0
.tsv,NOASSERTION,2015,2796.0
.kml,NOASSERTION,2015,2760.0
.wav,BSD-3-Clause,2015,2693.0
.xlsx,MIT,2015,2667.0
.tif,Apache-2.0,2015,2437.0
.json,MPL-2.0,2015,2399.0
.kml,Apache-2.0,2015,2244.0
.tsv,MIT,2015,2199.0
.tiff,GPL-3.0,2015,2026.0
.xlsx,GPL-2.0,2015,2014.0
.pdb,GPL-3.0,2015,1887.0
.wav,Unlicense,2015,1789.0
.tiff,GPL-2.0,2015,1716.0
.wav,BSD-2-Clause,2015,1597.0
.fasta,MIT,2015,1594.0
.shp,NOASSERTION,2015,1547.0
.tif,GPL-3.0,2015,1478.0
.json,LGPL-3.0,2015,1468.0
.xls,Apache-2.0,2015,1465.0
.xls,MIT,2015,1433.0
.kml,MIT,2015,1377.0
.wav,CC0-1.0,2015,1355.0
.dcm,NOASSERTION,2015,1299.0
.wav,AGPL-3.0,2015,1259.0
.dbf,NOASSERTION,2015,1222.0
.tif,BSD-3-Clause,2015,1199.0
.json,CC0-1.0,2015,1193.0
.wav,LGPL-3.0,2015,1125.0
.shx,NOASSERTION,2015,1115.0
.vcf,Apache-2.0,2015,1098.0
.xls,GPL-3.0,2015,1068.0
.json,ODBL-1.0,2015,1014.0
.gvf,Apache-2.0,2015,1000.0
.geojson,Apache-2.0,2015,954.0
.json,BSL-1.0,2015,935.0
.shp,GPL-3.0,2015,915.0
.fasta,NOASSERTION,2015,895.0
.csv,EPL-1.0,2015,847.0
.parquet,,2015,772.0
.pdb,LGPL-3.0,2015,762.0
.dbf,MIT,2015,760.0
.nii,,2015,723.0
.shp,MIT,2015,717.0
.shx,MIT,2015,713.0
.vcf,NOASSERTION,2015,643.0
.tif,LGPL-3.0,2015,587.0
.sbml,GPL-3.0,2015,584.0
.csv,LGPL-3.0,2015,583.0
.xlsx,GPL-3.0,2015,573.0
.sbml,,2015,549.0
.json,ISC,2015,512.0
.avro,,2015,467.0
.csv,OSL-3.0,2015,450.0
.csv,MPL-2.0,2015,410.0
.tsv,GPL-2.0,2015,409.0
.dcm,MIT,2015,391.0
.fasta,GPL-3.0,2015,386.0
.json,Artistic-2.0,2015,381.0
.dbf,BSD-3-Clause,2015,377.0
.dbf,Apache-2.0,2015,353.0
.shp,BSD-3-Clause,2015,343.0
.shx,BSD-3-Clause,2015,342.0
.pdb,BSD-3-Clause,2015,340.0
.shp,Apache-2.0,2015,337.0
.shx,Apache-2.0,2015,334.0
.geojson,CC0-1.0,2015,327.0
.wav,Artistic-2.0,2015,316.0
.csv,LGPL-2.1,2015,313.0
.shp,GPL-2.0,2015,305.0
.wav,WTFPL,2015,298.0
.tsv,Apache-2.0,2015,298.0
.dbf,GPL-2.0,2015,294.0
.tsv,GPL-3.0,2015,293.0
.vcf,GPL-2.0,2015,288.0
.fastq,NOASSERTION,2015,283.0
.dcm,GPL-2.0,2015,268.0
.csv,WTFPL,2015,265.0
.wav,LGPL-2.1,2015,261.0
.shx,GPL-2.0,2015,257.0
.tif,AGPL-3.0,2015,251.0
.json,LGPL-2.1,2015,250.0
.wav,EPL-1.0,2015,248.0
.dbf,GPL-3.0,2015,239.0
.vcf,LGPL-2.1,2015,225.0
.tif,BSD-2-Clause,2015,218.0
.kml,GPL-2.0,2015,213.0
.xls,CC0-1.0,2015,206.0
.tif,Unlicense,2015,200.0
.json,WTFPL,2015,199.0
.tif,CC0-1.0,2015,191.0
.xlsx,Unlicense,2015,185.0
.kml,GPL-3.0,2015,177.0
